,bound_acc,normal_acc,unbound_acc
0,0.9392265193370166,0.9819,0.9956107483138851
1,0.9281767955801105,0.9821,0.9955036933947115
2,0.9419889502762431,0.9834,0.9965742425864469
3,0.9033149171270718,0.9789,0.9948613638796703
4,0.9088397790055248,0.9819,0.9961460229097527
5,0.919889502762431,0.9829,0.997002462263141
6,0.9392265193370166,0.9829,0.9967883524247939
7,0.9392265193370166,0.9827,0.9951825286371909
8,0.9419889502762431,0.9805,0.9944331442029761
9,0.919889502762431,0.9803,0.9946472540413231
